"","FYEAR","CIK","CONM","CONML","Enterprise Software/IT Services","Technology Delivery Services","Platform Design and Sols","Stakeholder engagement","Knowledge Management and Delivery","Sustainable Innovation and sols","Next gen payment sols","Networking sols","Integrated sols","Communication sols"
"2009_1280452",2009,1280452,"MONOLITHIC POWER SYSTEMS INC","Monolithic Power Systems Inc",0.095348410362391,0.163719047536385,0.227891800594165,0.0913628647168987,0.0692170795225605,0.0934299541521059,0.0597751675589257,0.0731226721924516,0.0584290900868924,0.0677039132772242
"2009_1282631",2009,1282631,"NETLIST INC","Netlist Inc",0.0914996821543108,0.16764280356219,0.230151924340246,0.0662235642192365,0.0637245833973816,0.0863990183009395,0.0599187791023407,0.104960478370131,0.0732855771782695,0.0561935893749538
"2009_1283073",2009,1283073,"ANSWERS CORP","Answers Corp",0.0839061513502751,0.0594283966379919,0.0623546859069301,0.112051109213291,0.279794649446595,0.0642007172884435,0.0835032081638601,0.0725491234498016,0.112353264416301,0.0698586941265101
"2009_1287668",2009,1287668,"CHINA CGAME INC","China CGame Inc",0.090907299442119,0.0982070818892135,0.0698075517309959,0.15758853528175,0.0829842107847973,0.196905002927523,0.0831555352915005,0.0498236329309274,0.0624329340469396,0.108188215674233
"2009_1288496",2009,1288496,"EDGEWAVE INC","Edgewave Inc",0.0959628795539147,0.077534631213324,0.0734989651392695,0.0756274755110117,0.0942878039103081,0.0507620195290382,0.0740125259263822,0.265004064229518,0.126241373793262,0.0670682611939716
"2009_1289434",2009,1289434,"COGENT INC","Cogent Inc",0.0881498981491055,0.0693310576945576,0.100169663085223,0.0750664859199043,0.0787471759251197,0.0831708928417102,0.218317807613295,0.105573547039541,0.112299212500071,0.0691742592314735
"2009_1293282",2009,1293282,"TECHTARGET INC","TechTarget Inc",0.125295015125322,0.0689659421030428,0.0665707319338835,0.0698078638715552,0.238807511556797,0.0604812085498634,0.0849495037155127,0.112223762455319,0.11296557492981,0.0599328857588942
"2009_1297024",2009,1297024,"ORSUS XELENT TECHNOLOGIES","Orsus Xelent Technologies Inc",0.0785793693558523,0.0787799663269619,0.0973957944300288,0.11976130305703,0.0863899491559084,0.0986746577256889,0.0742047265818867,0.0576684425307923,0.0664124965825395,0.242133294253311
"2009_1297989",2009,1297989,"EXLSERVICE HOLDINGS INC","ExlService Holdings Inc",0.1995501374145,0.0805902934125687,0.0699796793430554,0.109097116840244,0.0909471298435902,0.0708404851611188,0.175614964686683,0.0593284529825455,0.0709514792455488,0.0731002610701453
"2009_1298978",2009,1298978,"MARKET LEADER INC","Market Leader Inc",0.115764115806194,0.0711198352614202,0.067988859343071,0.100545465616643,0.254094848080686,0.059982930926977,0.103806768318953,0.064298093801124,0.0835910079039905,0.0788080749409414
"2009_1300578",2009,1300578,"INNOVATIVE CARD TECHNOLOGIES","Innovative Card Technologies Inc.",0.087894507405307,0.0846805370478572,0.0937690989486965,0.083410095380959,0.077573850805603,0.0709348858696818,0.24821624959899,0.113571854805403,0.0788669876631529,0.0610819324743488
"2009_1307873",2009,1307873,"SOLAR ENERTECH CORP","Solar Enertech Corp",0.0722866735136709,0.104107324992185,0.0678913116001039,0.186527039300948,0.0719641485234893,0.271607181476893,0.0685383030547381,0.0442860618473323,0.0401264581958209,0.0726654974948186
"2009_1308547",2009,1308547,"DOLBY LABORATORIES INC","Dolby Laboratories Inc",0.0730134895033946,0.0747607183435493,0.245546235322145,0.049653328722403,0.12700258576025,0.0815937511472356,0.0591062634683755,0.0733595600271559,0.0989707808695052,0.116993286835986
"2009_1309108",2009,1309108,"WEX INC","WEX Inc",0.0994371347794009,0.0703183349379292,0.0560799618838903,0.135807121905,0.093462414433107,0.0885916304510437,0.251811417327785,0.0545225933306934,0.0714529585726985,0.0785164323784525
"2009_1312073",2009,1312073,"VERIFONE SYSTEMS INC","Verifone Systems Inc",0.0886591030356626,0.0763102895510016,0.0790601172224719,0.0686277428152766,0.0655687414533483,0.0633234559413193,0.287330106614861,0.0947277941189637,0.0785667907798216,0.0978258584672729
"2009_1314183",2009,1314183,"JINGWEI INTERNATIONAL LTD","Jingwei International Ltd",0.102858567388019,0.0623713922800014,0.0580477133597067,0.132094326371402,0.11204186387674,0.0653142645813435,0.0943558778636833,0.0665236927118821,0.0817305386226338,0.224661762944588
"2009_1314475",2009,1314475,"SPARK NETWORKS INC","Sparks Networks Inc",0.088258267405904,0.0589462324926301,0.0570886953811926,0.074234511276705,0.334519039817648,0.0499108075941959,0.0958617480824055,0.0731904525590547,0.091638812953834,0.0763514324364306
"2009_1315255",2009,1315255,"GTT COMMUNICATIONS INC","GTT Communications Inc",0.129809476782107,0.0828047059218271,0.0682577370740207,0.0985266947499135,0.0782533885778806,0.054657932063685,0.106074055403419,0.0751882124552162,0.0507239920564798,0.255703804915451
"2009_1315320",2009,1315320,"INFOLOGIX INC","InfoLogix Inc",0.121798127154893,0.0760854277453115,0.0767224127757551,0.167196827435346,0.0830491132010797,0.0824795795678872,0.105163487641235,0.074845009713148,0.130466638809783,0.0821933759555605
"2009_1316625",2009,1316625,"SILICON GRAPHICS INTL CORP","Silicon Graphics International Corp",0.117802840631438,0.0933487334103075,0.109051421356305,0.0747334042474531,0.0680384395112371,0.0640883497808624,0.0634160556336718,0.235816042118005,0.112774951148639,0.0609297621620817
"2009_1318482",2009,1318482,"SHOAL GAMES LTD","Shoal Games Ltd",0.0808034445400307,0.0611421695056099,0.0649298230306478,0.135936018006472,0.303714284749426,0.0573439105321851,0.106740956930724,0.0492504405453714,0.0677462915685312,0.0723926605910019
"2009_1318568",2009,1318568,"EVERI HOLDINGS INC","Everi Holdings Inc",0.0657327152020749,0.0537326010177613,0.0543288148906473,0.124273908107989,0.0860177596535043,0.0537991157821953,0.389487998695769,0.0468913593860901,0.0492456150181792,0.0764901122457894
"2009_1322705",2009,1322705,"SPANSION INC","Spansion Inc",0.0740492612993312,0.10294572167842,0.178991688065591,0.190665753318016,0.0779534611885294,0.0841505680452259,0.0892653254449041,0.0711710936393636,0.05461196977983,0.076195157540789
"2009_1324245",2009,1324245,"SOLERA HOLDINGS INC","Solera Holdings Inc",0.123752354829185,0.0944001868080757,0.0662478449821667,0.129527577731514,0.14239539647073,0.0999203412496609,0.152806450023611,0.0481185092063215,0.0876044327762506,0.0552269059224852
"2009_1325460",2009,1325460,"ATS CORP","ATS Corp",0.150024679347341,0.073518776804728,0.0728714405243079,0.230681192724268,0.0674672949879161,0.0600839105410324,0.0968465650247274,0.0826367387764129,0.0857444358838689,0.0801249653853971
"2009_1326205",2009,1326205,"INDIA GLOBALIZATION CAPITAL","India Globalization Capital Inc",0.0937869604929939,0.0752684769253132,0.0531662404207189,0.184576195389897,0.0677324869929154,0.286385212477977,0.0759053409821234,0.0367599030950677,0.0491117365163637,0.0773074467066305
"2009_1326583",2009,1326583,"WEBMD HEALTH CORP","Webmd Health Corp",0.0918892454514699,0.0540812335724686,0.0500858371010393,0.0985235693353804,0.275449277543739,0.085687241759069,0.13903580864964,0.0508637780713852,0.0821363245452034,0.072247683970605
"2009_1326652",2009,1326652,"INDIEPUB ENTERTAINMENT INC","indiePub Entertainment Inc",0.0707142425878082,0.070464108869129,0.0978010889357823,0.105200040898527,0.308704536064317,0.0635901445684231,0.0686343121002382,0.0596269720534889,0.0880681781838853,0.0671963757384007
"2009_1326973",2009,1326973,"SMART MODULAR TECHNOLOGIES","SMART Modular Technologies (WWH) Inc",0.0951017557951276,0.169072824419152,0.204595126079078,0.0764385610809781,0.0662217158519919,0.0753245887577511,0.068906455417658,0.103517858241182,0.0785116345526898,0.0623094798043922
"2009_1328670",2009,1328670,"CROWDGATHER INC","CrowdGather Inc",0.0745175665316994,0.0527291829454608,0.0506974833152891,0.192433493229959,0.273754457628247,0.0556055482236056,0.0923977813271223,0.0624127607966295,0.0744849401509754,0.070966785851012
"2009_1329606",2009,1329606,"CLEAN ENERGY TECHNOLOGIES","Clean Energy Technologies Inc",0.123862704171566,0.220956935962529,0.119977783277826,0.102048318846799,0.0669217002251144,0.0938218145020782,0.0729101946963396,0.0690065088474376,0.0738207435472237,0.0566732959230859
"2009_1329919",2009,1329919,"VOCUS INC","Vocus Inc",0.13416165845348,0.0706614172104641,0.0753742338134217,0.0647296315809937,0.137317507235003,0.0559661589771396,0.0772473826149512,0.10405755747669,0.210665672976673,0.069818779661184
"2009_1333513",2009,1333513,"DEALERTRACK TECHNOLOGIES INC","Dealertrack Technologies Inc",0.0924462767886752,0.0704608737046327,0.0589413830582594,0.100338596988551,0.127004000199915,0.0724776122263852,0.252317732912492,0.0670599613479898,0.0885445734078997,0.0704089893652001
"2009_1334303",2009,1334303,"ICX TECHNOLOGIES INC","ICx Technologies Inc",0.077841606244951,0.10118288314921,0.0859762046417834,0.0880800515570936,0.0593890662227006,0.247622391491909,0.0746458112526403,0.0958363877265542,0.0719821576305939,0.0974434400825643
"2009_1334325",2009,1334325,"CODA OCTOPUS GROUP INC","Coda Octopus Group Inc",0.0769837017145335,0.0929641030477396,0.0799731230064341,0.119660079411436,0.0719714730188176,0.265135364595926,0.0662221769966358,0.0695461142934117,0.079540359813805,0.0780035041012602
"2009_1334478",2009,1334478,"NCI INC","NCI Inc",0.152273177113534,0.0805811164388341,0.0682858718328559,0.222465955261279,0.0731119531941205,0.0750561129103166,0.0849152661428964,0.0767738403441048,0.0745627283497497,0.0919739784123095
"2009_1336920",2009,1336920,"LEIDOS HOLDINGS INC","Leidos Holdings Inc",0.132583341248878,0.0941881719508893,0.0675348598648113,0.234435657787466,0.0737069789731053,0.0885563837500612,0.0919346687240451,0.0561414390569165,0.0567624987945093,0.104155999849318
"2009_1337675",2009,1337675,"JAZZ TECHNOLOGIES INC","Jazz Technologies Inc",0.0698798785805125,0.138138577206787,0.297063097025654,0.112013981121395,0.0560836222120144,0.0853414278785227,0.0597462154471529,0.0586873928040276,0.0529833534518282,0.0700624542721057
"2009_1341439",2009,1341439,"ORACLE CORP","Oracle Corp",0.145708830804142,0.0805429108129594,0.0898122203964502,0.0588591105670386,0.0717966440443958,0.0510610785726681,0.0687684166875898,0.136293359604917,0.243360727686593,0.0537967008232462
"2009_1341470",2009,1341470,"BANKS.COM INC","Banks.com Inc",0.0953412445772655,0.0630457601194342,0.0557394851249413,0.101427843177463,0.273989865482029,0.0577262143386553,0.134786686357101,0.0706626626958864,0.074043288052638,0.0732369500745862
"2009_1342936",2009,1342936,"ADVANCED VOICE RECOGNITION","Advanced Voice Recognition Systems Inc",0.0800957859255976,0.0692585273119804,0.094656370044194,0.141797569869863,0.107357124911244,0.0748686457403931,0.0778450049927371,0.0766004958226256,0.203200415547528,0.0743200598338371
"2009_1342958",2009,1342958,"DIGITAL ALLY INC","Digital Ally Inc",0.0614681143876826,0.0754961245243072,0.106764647094764,0.106403421148355,0.0813119953544963,0.218254361980786,0.0843773176310982,0.0731178809623678,0.0827251483637838,0.110080988552359
"2009_1342960",2009,1342960,"DIVX INC","DivX Inc",0.0844031318933583,0.0624760648591186,0.190803963107066,0.063785900137661,0.160435659207764,0.0586593955279223,0.0724963972582338,0.0916666228731892,0.119375862239489,0.0958970028961981
"2009_1344632",2009,1344632,"LAWSON SOFTWARE INC","Lawson Software Inc",0.165017269477744,0.0811315034957826,0.0809421254017604,0.0803387810138707,0.0697596239117778,0.0595614367147346,0.0658313715390616,0.0745593554900815,0.274821775538582,0.0480367574166053
"2009_1345432",2009,1345432,"PERFECTENERGY INTL LTD","PerfectEnergy International Ltd",0.0699427483445986,0.103200704461694,0.0741501851951308,0.109912222754811,0.0681946298460463,0.317593677421526,0.0787081398885913,0.0476527053593144,0.0442832245083146,0.0863617622199726
"2009_1350102",2009,1350102,"ASCENT SOLAR TECHNOLOGIES","Ascent Solar Technologies Inc",0.0750992187852216,0.129871138790043,0.0995169175099064,0.0837352280854144,0.0621947011547192,0.309095887239321,0.0552030938409544,0.0586320731266147,0.0604803023409454,0.0661714391268598
"2009_1351285",2009,1351285,"ROSETTA STONE INC","Rosetta Stone Inc",0.0915843703581296,0.0583007553983075,0.0712259454153722,0.0711165521315398,0.137051010551641,0.0692106161550057,0.0826368665996039,0.0616686619558697,0.297742605465902,0.059462615968629
"2009_1352341",2009,1352341,"VERIGY LTD","Verigy Ltd",0.101776069554839,0.13046971971575,0.235686677685611,0.0654930057640438,0.0648451891013756,0.0901051352390013,0.0624431919415503,0.108997562171711,0.0804301318560825,0.0597533169700354
"2009_1353209",2009,1353209,"LOOPNET INC","LoopNet Inc",0.0964981186604457,0.0578445656922995,0.0563526150328068,0.101331238148423,0.319990484130852,0.0605003919907528,0.110700344574367,0.0579800462384875,0.0780006744031189,0.0608015211284466
"2009_1353499",2009,1353499,"MAX SOUND CORP","Max Sound Corp",0.088794646180779,0.0578687737324426,0.0646844954889877,0.157276552879777,0.213946225314226,0.0726193220715707,0.100339295382461,0.0861350272919085,0.0908556059867731,0.0674800556710753
"2009_1355128",2009,1355128,"OCZ TECHNOLOGY GROUP INC","Ocz Technology Group Inc",0.0801015585578504,0.135721772317959,0.208341150956186,0.0953056407236545,0.0710086532483891,0.0781708602477758,0.0660850577498649,0.121278691435722,0.0788814464819489,0.0651051682806494
"2009_1355839",2009,1355839,"SNAP INTERACTIVE INC","SNAP Interactive Inc",0.0717312191824684,0.0629968728453588,0.0624347149566191,0.141686146530135,0.296354613339174,0.0692006246624065,0.0700497225199007,0.0707637149832849,0.0864149666792429,0.0683674043014099
"2009_1356104",2009,1356104,"MELLANOX TECHNOLOGIES LTD","Mellanox Technologies Ltd",0.091422960861631,0.102830002333632,0.142939657373195,0.0552779171474333,0.0566651983021964,0.0589359280932342,0.0650129270247809,0.276878021569161,0.0814935877842612,0.0685437995104749
"2009_1357326",2009,1357326,"RIVERBED TECHNOLOGY INC","Riverbed Technology Inc",0.0998477894942834,0.0723164972816178,0.0775069068892339,0.0562128973051309,0.0670656316731825,0.0601082462448668,0.0657086262623693,0.306908174347167,0.114745727801287,0.0795795027008618
"2009_1365135",2009,1365135,"WESTERN UNION CO","Western Union Co",0.0969216785258128,0.0666663214281156,0.0589708033446246,0.115647061910942,0.1110797468629,0.0554394631743521,0.320589855997148,0.0493933594899887,0.0439830262892665,0.0813086829768506
"2009_1366246",2009,1366246,"GLU MOBILE INC","Glu Mobile Inc",0.0798814086860143,0.072770000380638,0.0904354659326886,0.0923301742306284,0.262014795931107,0.0633082265574989,0.0812639049032328,0.0661614071636343,0.0816061863589031,0.110228429855655
"2009_1366649",2009,1366649,"DIALOGIC INC","Dialogic Inc",0.0805296679919677,0.068460343336439,0.0858397468142896,0.0425229539897581,0.0689183069544447,0.0481320555671304,0.0616280686979659,0.299181478709168,0.0827885869650663,0.16199879097377
"2009_1368365",2009,1368365,"REMARK MEDIA INC","Remark Media Inc",0.0824235781923512,0.0586194103596598,0.0559111974374647,0.171075242333031,0.248797712521202,0.0609362764785749,0.0839762961068487,0.0482535867547052,0.0841892165062472,0.105817483309915
"2009_1368582",2009,1368582,"ARCSIGHT INC","ArcSight Inc",0.112582703334597,0.0749815287976812,0.0735962540323394,0.0758447771956576,0.0827864782547973,0.0643772160253178,0.0973136815939554,0.225103633212483,0.130475882305452,0.0629378452477196
"2009_1370314",2009,1370314,"DOUBLE-TAKE SOFTWARE INC","Double-Take Software Inc",0.10006340641785,0.072938382378256,0.0823257071890711,0.0641722298926863,0.0787354382017043,0.0676218742137236,0.072594618712898,0.264634599305448,0.138353042511611,0.0585607011767508
"2009_1371011",2009,1371011,"SWITCH & DATA FACILITIES CO","Switch & Data Facilities Co Inc",0.104630690516555,0.078683889318867,0.0638988617718408,0.117867208633144,0.113209164801379,0.0499201293168605,0.0880359841598712,0.170759812108303,0.0610076881433986,0.15198657122978
"2009_1371489",2009,1371489,"INFORMATION SERVICES GROUP","Information Services Group Inc",0.222250130059022,0.0913595866299571,0.0766249535178424,0.124350313263239,0.0999007140161773,0.0661908340872283,0.105087499085578,0.0642815912612051,0.0731352514564001,0.0768191266233507
"2009_1371781",2009,1371781,"WORLD ENERGY SOLUTIONS INC","World Energy Solutions Inc",0.0910697849337094,0.0740559253925302,0.0570400389504463,0.175072543546324,0.118230312527818,0.198928507166529,0.101637146999835,0.0525380775707252,0.0546744227560975,0.0767532401559859
"2009_1372664",2009,1372664,"COMVERGE INC","Comverge Inc",0.111988990936977,0.0908571995736818,0.0776840313154188,0.0999114384629304,0.0708111785228713,0.244091734533471,0.0838745496643716,0.0713217817961609,0.0594213038004953,0.090037791393622
"2009_1373671",2009,1373671,"ISILON SYSTEMS INC","Isilon Systems Inc",0.104625288695452,0.075673285619896,0.103927455301064,0.0661328514002613,0.0712620609687814,0.0678577065456344,0.0601932215397383,0.279086989538823,0.103579865085024,0.0676612753053249
"2009_1374993",2009,1374993,"NEXTWAVE WIRELESS INC","Nextwave Wireless Inc",0.0688142323432161,0.0622009135270941,0.0715070569105513,0.149144523537094,0.0834710570293703,0.0582466358051724,0.0793130055834181,0.0600469305562401,0.0576623695868284,0.309593275121015
"2009_1375365",2009,1375365,"SUPER MICRO COMPUTER INC","Super Micro Computer Inc",0.0860465682992167,0.10788042452421,0.15270616635649,0.049001412145334,0.0601191801554421,0.068100432201121,0.0586596938190615,0.258347670385579,0.100477292248572,0.0586611598649732
"2009_1375557",2009,1375557,"GUIDANCE SOFTWARE INC","Guidance Software Inc",0.103582776699953,0.0611097344267363,0.0695982569851914,0.0822487218797149,0.086403776191648,0.0668349122081944,0.105769840580023,0.10934617107383,0.252862381726343,0.0622434282283663
"2009_1377720",2009,1377720,"CYBERDEFENDER CORP","CyberDefender Corp",0.081264656398934,0.0540746666059845,0.0624567495713134,0.0668767195974352,0.129609469590357,0.0853607542943755,0.0904224904201786,0.245857122933249,0.111327913352825,0.0727494572353487
"2009_1377789",2009,1377789,"AVIAT NETWORKS INC","Aviat Networks Inc",0.100543673039369,0.115794870891128,0.0796707530538299,0.07892115103558,0.0705999572611903,0.0693577373574281,0.0786014207307641,0.109777435649994,0.0613345945351116,0.235398406445605
"2009_1378590",2009,1378590,"BRIDGELINE DIGITAL INC","Bridgeline Digital Inc",0.124678957581749,0.0638729944874839,0.0652261658575659,0.0661554264804516,0.141361352568475,0.0532810209041396,0.0747295476283384,0.0903004395201615,0.268106724089667,0.0522873708819673
"2009_1381325",2009,1381325,"BIGBAND NETWORKS INC","BigBand Networks Inc",0.0846014348560187,0.0800813654027317,0.0958276891743313,0.0513882025724437,0.11004145626042,0.0486107571760996,0.0629145447934184,0.16732618774934,0.0866264731266653,0.212581888888531
"2009_1382219",2009,1382219,"6D GLOBAL TECHNOLOGIES","6D Global Technologies Inc",0.05408397886264,0.0614577378762201,0.049684847216161,0.189996052963207,0.0816333914672964,0.337756881240643,0.073139103889992,0.0410768388679279,0.045321297677362,0.0658498699385507
"2009_1383006",2009,1383006,"EVOLUCIA INC","EvoLucia Inc",0.0666675714586371,0.103176275223289,0.0813491988202193,0.111647211253173,0.0638896112516313,0.341890120259898,0.0658689747635691,0.0515046947474914,0.0486020221647011,0.065404320057392
"2009_1383088",2009,1383088,"CYTTA CORP","Cytta Corp",0.0683706836281849,0.0631555234578738,0.0686969823121148,0.374594490117623,0.0913846668878227,0.0803172594784424,0.0934982191513125,0.0418559544042138,0.0381478492113137,0.0799783713510984
"2009_1383312",2009,1383312,"BROADRIDGE FINANCIAL SOLUTNS","Broadridge Financial Solutions Inc",0.10937102101207,0.0598790985439431,0.0524328551464158,0.174027552039293,0.0907458490162557,0.0557355235613203,0.257284591755312,0.0659566953624738,0.0622629961027966,0.0723038174601197
"2009_1385157",2009,1385157,"TE CONNECTIVITY LTD","TE Connectivity Ltd",0.092785535918824,0.224114137626095,0.0931764080251299,0.0805273363230949,0.0666886192194138,0.100463096515514,0.07644756595595,0.0799535588764759,0.0634687691603052,0.122374972379197
"2009_1385292",2009,1385292,"MONOTYPE IMAGING HOLDINGS","Monotype Imaging Holdings Inc",0.0870496939781932,0.0830791718011932,0.129964771287354,0.0719634714172728,0.110504447016278,0.0697310499513766,0.0807194631821344,0.0709606049411657,0.227507281601236,0.0685200448237971
"2009_1386198",2009,1386198,"MEMSIC INC","MEMSIC Inc",0.0863450755581633,0.126917267218409,0.173162270941058,0.0796114883699225,0.0721226112558065,0.165565834612233,0.0706031619527109,0.0655014488270235,0.067206011617492,0.0929648296471811
"2009_1388133",2009,1388133,"SHORETEL INC","ShoreTel Inc",0.114554542353649,0.0836471569493231,0.0935456393764114,0.060738773550807,0.0704214040976155,0.053158464912691,0.063223004865409,0.244041066968846,0.112464480237676,0.104205466687573
"2009_1391127",2009,1391127,"LIMELIGHT NETWORKS INC","Limelight Networks Inc",0.0967147690011115,0.0659963163800641,0.08277041550362,0.0880483575269166,0.14932173849799,0.0615534444361963,0.0737539306246072,0.170460546746139,0.110953128688571,0.100427352594784
"2009_1392522",2009,1392522,"FREESCALE SEMICONDUCTOR LTD","Freescale Semiconductor Ltd",0.082250847000864,0.14956178408736,0.199878131684769,0.0721018939572274,0.0611021812294296,0.10624297881372,0.0695219951523215,0.0955037343363956,0.0617949895374521,0.10204146420046
"2009_1392972",2009,1392972,"PROS HOLDINGS INC","PROS Holdings Inc",0.152202191421845,0.0866161485491145,0.0804474895853752,0.0986674949574763,0.091637045849564,0.0623490240387761,0.0846721075954147,0.0824124630299001,0.203716723607371,0.0572793113651624
"2009_1393883",2009,1393883,"DHI GROUP INC","DHI Group Inc",0.130953043233782,0.0731198242684894,0.0623373788255804,0.118976546384089,0.264820228034957,0.0586898867430382,0.0953789563328586,0.0567123946737234,0.0804385834629833,0.0585731580404982
"2009_1394954",2009,1394954,"GT ADVANCED TECHNOLOGIES INC","GT Advanced Technologies Inc",0.0875854269608078,0.124192337162592,0.084743778365332,0.108897437277399,0.0619730276216598,0.286851029308393,0.0786284821051697,0.050750225562011,0.0519664087769351,0.0644118468597015
"2009_1397183",2009,1397183,"IVEDA SOLUTIONS INC","Iveda Solutions Inc",0.0927077059454435,0.0653243337328134,0.063471321616908,0.12541525441191,0.0958253193786071,0.165681550428432,0.0910691724732582,0.119505533500327,0.0848173670301856,0.096182441482115
"2009_1397772",2009,1397772,"NCO GROUP INC","NCO Group Inc",0.139103433454683,0.0729396202597616,0.0611622395912573,0.113819774071058,0.116373702836698,0.0662177213926966,0.183556720946192,0.0714802590356728,0.0739817841865098,0.101364744225471
"2009_1398659",2009,1398659,"GENPACT LTD","Genpact Ltd",0.208370606245972,0.0859615469058646,0.0790949333561901,0.119134218556605,0.0935612696226859,0.0789976295323164,0.127646214269822,0.0578207958068343,0.0798433709964647,0.0695694147072453
"2009_1400400",2009,1400400,"DEMANDTEC INC","DemandTec Inc",0.132207813128052,0.0746546136027095,0.0753187753147437,0.0723737250027856,0.131098628504152,0.0637608057904528,0.100615042280484,0.0824856771233666,0.214698510959958,0.0527864082932954
"2009_1402305",2009,1402305,"SUCCESSFACTORS INC","SuccessFactors Inc",0.159851401093247,0.0718777646091089,0.0805674101246937,0.0697951112298248,0.0959989031600905,0.0608254878922556,0.0794056607707548,0.105493592170114,0.227668299711004,0.0485163692389067
"2009_1403161",2009,1403161,"VISA INC","Visa Inc",0.0806105907422476,0.061800967776259,0.0579641304206199,0.0881038623453078,0.0964474416708899,0.0534378467959453,0.380989655029964,0.0593588244562098,0.0542125956899545,0.0670740850726021
"2009_1403794",2009,1403794,"ZST DIGITAL NETWORKS INC","ZST Digital Networks Inc",0.0749461895412246,0.107392390239089,0.0890402709916713,0.120749300847447,0.084621821416805,0.0950393967820284,0.0850660978800039,0.0673586000039922,0.0570416392618489,0.218744293035889
"2009_1405277",2009,1405277,"CONSTANT CONTACT INC","Constant Contact Inc",0.105969794790085,0.0718718316280274,0.0659383342242277,0.0776493771498661,0.226187530034688,0.0648670505048964,0.0974466617688699,0.0841361745087744,0.140099281036504,0.0658339643540607
"2009_1405287",2009,1405287,"STREAM GLOBAL SERVICES INC","Stream Global Services Inc",0.20551084149083,0.086110373267262,0.08401984235824,0.125965461002067,0.0944127069665809,0.0576112967311027,0.110588407087166,0.0732023310814554,0.0847256480662963,0.0778530919489994
"2009_1405495",2009,1405495,"INTERDIGITAL INC","InterDigital Inc",0.0687350700901726,0.0705431673873315,0.107047577827615,0.0964185288552689,0.0708955189783599,0.0771701551830904,0.0707983912641608,0.0940787174371267,0.0616153561938255,0.282697516783048
"2009_1406574",2009,1406574,"SINOHUB INC","SinoHub Inc",0.0929597154922239,0.1208743790034,0.0647258367449145,0.162207324578053,0.0783651201548446,0.151634848602906,0.0918339280109958,0.0463099932992028,0.0889722983834728,0.102116555729987
"2009_1408501",2009,1408501,"3PAR INC","3PAR Inc",0.119242616795908,0.0827316549420497,0.0985109411862951,0.0630038291263886,0.0695860790828636,0.0790065559819159,0.065557495117,0.261392875796229,0.0978132575379938,0.0631546944333567
"2009_1408710",2009,1408710,"FABRINET","Fabrinet",0.095684923398468,0.244198858219283,0.110979332913582,0.0675851229756933,0.0575621992339371,0.157207195191323,0.0630444745003639,0.0705394499763622,0.0633318573672179,0.069866586223769
"2009_1410172",2009,1410172,"RUBICON TECHNOLOGY INC","Rubicon Technology Inc",0.078058644877302,0.155326037097587,0.117998720118227,0.0492858286260038,0.0611175020817316,0.311952970907085,0.0531633992630007,0.0603846235892399,0.0605901389178555,0.0521221345219667
"2009_1413990",2009,1413990,"PORTLOGIC SYSTEMS INC","Portlogic Systems Inc",0.106049539208474,0.0755718995314163,0.0772183233748106,0.112980020669961,0.190392668835724,0.0615956223367291,0.0972059208369335,0.0659653588241213,0.129429819523757,0.0835908268580732
"2009_1415404",2009,1415404,"ECHOSTAR CORP","EchoStar Corp",0.0670414787402674,0.0678640796496957,0.0764985254704643,0.106997331371843,0.0707322910245546,0.0614095341005198,0.0758391281744657,0.0497378231042326,0.043037408684792,0.380842399679165
"2009_1420302",2009,1420302,"LOGMEIN INC","LogMeIn Inc",0.0952619691029409,0.0589418214450195,0.072528048852311,0.0659395753195804,0.142921819102774,0.0615650136095889,0.0887812205088393,0.194823213426463,0.129158849703389,0.0900784689290939
"2009_1424454",2009,1424454,"ROVI CORP","Rovi Corp",0.0780742433306376,0.0630575808167841,0.121662666068663,0.0616239200166904,0.207737332536438,0.0588747766806442,0.0740504694832168,0.0893961901040943,0.0989272994509846,0.146595521511848
"2009_1428669",2009,1428669,"SOLARWINDS INC","SolarWinds Inc",0.123592197918905,0.0832391030501226,0.0822057924021944,0.0632388417528932,0.112065354399926,0.0688050789434228,0.0738328988678606,0.185092436658481,0.138184645065805,0.0697436509403902
"2009_1432150",2009,1432150,"GIGOPTIX INC","GigOptix Inc",0.0826997886652925,0.189072383665083,0.152633509888273,0.0836625008281519,0.0634288941675266,0.0988100525897991,0.0646797739750439,0.102132681839306,0.065052114681834,0.0978282996996901
"2009_1433269",2009,1433269,"DILIGENT CORP","Diligent Corp",0.11731263976408,0.0728584876295212,0.0685215544227482,0.13265697951126,0.105823974561979,0.160740551914126,0.100038149006875,0.0790004104299577,0.102586628540115,0.0604606242193386
"2009_1437283",2009,1437283,"VIRTUAL PIGGY INC","Virtual Piggy Inc",0.0794493639458274,0.0604122608237069,0.0816753836471411,0.102964394975943,0.289321347980629,0.0671739464364239,0.0757764659567229,0.071773836436357,0.0994776861243423,0.0719753136729064
"2009_1438231",2009,1438231,"DIGIMARC CORP","Digimarc Corp",0.0828957625281816,0.0685155078066848,0.102639375756099,0.137027636651585,0.149328716874097,0.0757162717699676,0.137408466590511,0.0653294826080919,0.085129705426263,0.0960090739885197
"2009_1445625",2009,1445625,"NEXAIRA WIRELESS INC","Nexaira Wireless Inc",0.0782682870557856,0.067930510694915,0.0741307268328934,0.140853700043964,0.0804606729555791,0.0539739550551617,0.0658631712990806,0.202998267262262,0.0823864128948241,0.153134295905535
